time,cat_name,state,lick,bout,water
2025-12-25 08:22:49.704,unknown,0,0,0,1.45056
2025-12-25 08:22:53.088,unknown,1,0,0,1.45176
2025-12-25 08:22:54.368,unknown,0,0,0,1.45015
2025-12-25 08:22:58.984,unknown,1,0,0,1.45161
2025-12-25 08:22:59.072,unknown,0,0,0,1.4449
2025-12-25 08:23:05.120,unknown,1,0,0,1.44822
2025-12-25 08:23:06.208,unknown,0,0,0,1.44952
2025-12-25 08:23:06.368,unknown,1,0,0,1.44967
2025-12-25 08:23:06.432,unknown,0,1,0,1.44846
2025-12-25 08:23:07.456,unknown,0,0,0,1.44571
2025-12-25 08:23:12.936,unknown,1,0,0,1.44821
2025-12-25 08:23:13.280,unknown,0,0,0,1.447
2025-12-25 08:23:19.880,unknown,1,0,0,1.45144
2025-12-25 08:23:21.120,unknown,0,0,0,1.42619
2025-12-25 08:23:21.184,unknown,1,0,0,1.43135
2025-12-25 08:23:21.280,unknown,0,1,0,1.44644
2025-12-25 08:23:22.272,unknown,0,0,0,1.44328
2025-12-25 08:23:27.040,unknown,1,0,0,1.44539
2025-12-25 08:23:28.256,unknown,0,0,0,1.42764
2025-12-25 08:23:28.384,unknown,1,0,0,1.43449
2025-12-25 08:23:28.480,unknown,0,1,0,1.43143
2025-12-25 08:23:29.504,unknown,0,0,0,1.42764
2025-12-25 08:23:33.672,unknown,1,0,0,1.43353
2025-12-25 08:23:34.760,unknown,0,0,0,1.43176
2025-12-25 08:23:41.768,unknown,1,0,0,1.44579
2025-12-25 08:23:43.720,unknown,0,0,0,1.42707
2025-12-25 08:23:46.272,unknown,1,0,0,1.43126
2025-12-25 08:23:47.488,unknown,0,0,0,1.42731
2025-12-25 08:23:51.328,unknown,1,0,0,1.43514
2025-12-25 08:23:53.928,unknown,0,0,0,1.43296
2025-12-25 08:23:58.400,unknown,1,0,0,1.45056
2025-12-25 08:24:01.024,unknown,0,0,0,1.43522
2025-12-25 08:34:42.048,unknown,1,0,0,1.4474
2025-12-25 08:34:42.144,unknown,0,1,0,1.44734
2025-12-25 08:34:43.592,unknown,1,1,0,1.45064
2025-12-25 08:34:45.576,unknown,0,1,0,1.44668
2025-12-25 08:34:46.600,unknown,0,0,0,1.44845
2025-12-25 08:34:51.232,unknown,1,0,0,1.44394
2025-12-25 08:34:52.352,unknown,0,0,0,1.45081
2025-12-25 08:34:57.896,unknown,1,0,0,1.45024
2025-12-25 08:34:57.992,unknown,0,1,0,1.44474
2025-12-25 08:34:57.120,unknown,1,1,0,1.4491
2025-12-25 08:34:58.016,unknown,0,1,0,1.42595
2025-12-25 08:34:59.040,unknown,0,0,0,1.43184
2025-12-25 08:35:05.056,unknown,1,0,0,1.44434
2025-12-25 08:35:06.240,unknown,0,0,0,1.43272
2025-12-25 08:35:12.936,unknown,1,0,0,1.45249
